Log_Date,Log_Time,Time,Depth,Ax,Ay,Az,pitch,roll,yaw,velocity,distance
20.05.2026,04:29:01,41094,0.03682,-0.27,0.1,0.1,-5.0625,27.6875,347.5625,0.260628,9.822944
20.05.2026,04:29:01,41148,0.029661,-0.21,0.11,0.1,-4.8125,27.875,346.8125,0.268901,9.838921
20.05.2026,04:29:01,41202,0.038866,0.06,0.09,0.08,-4.6875,28.1875,346.3125,0.275954,9.855341
20.05.2026,04:29:01,41256,0.031706,0.18,0.07,0,-4.5,28.5625,345.6875,0.280045,9.866504
20.05.2026,04:29:01,41310,0.034775,-0.07,0.03,0.04,-4.4375,28.875,345.5,0.284909,9.883512
20.05.2026,04:29:01,41364,0.026592,-0.24,0.11,0.04,-4.4375,29.0625,345.625,0.288251,9.900741
20.05.2026,04:29:01,41418,0.029661,-0.08,0.1,-0.2,-4.5,29.6875,345.5,0.291023,9.912353
20.05.2026,04:29:01,41472,0.033752,0.01,0.16,-0.12,-4.625,30.0625,345.5625,0.296414,9.930019
20.05.2026,04:29:01,41526,0.03682,0.35,0.22,0,-4.875,30.375,345.25,0.303902,9.948094
20.05.2026,04:29:01,41580,0.033752,0.41,0.21,0.07,-5.25,30.9375,344.6875,0.31038,9.960442
20.05.2026,04:29:01,41634,0.034775,0.49,0.11,0.31,-5.3125,31.25,344.5625,0.321297,9.9795
20.05.2026,04:29:01,41688,0.033752,0.68,-0.14,0.67,-5.5625,31.125,344.375,0.327757,9.99907
20.05.2026,04:29:01,41742,0.035797,-0.7,-0.07,-0.69,-6.5625,29.3125,344.3125,0.327541,10.01875
20.05.2026,04:29:01,41796,0.022501,-0.61,0.01,-1.03,-6.625,29.0625,344.125,0.326125,10.03181
20.05.2026,04:29:01,41850,0.033752,0.39,0.01,-0.2,-6.1875,29.6875,343.8125,0.324808,10.05132
20.05.2026,04:29:01,41904,0.02557,0.36,0.08,0.2,-6.0625,29.875,343.9375,0.324909,10.0708
20.05.2026,04:29:01,41958,0.022501,0.1,-0.03,-0.36,-6.3125,30.0625,343.75,0.326136,10.08383
20.05.2026,04:29:01,42012,0.028638,-0.07,-0.11,0.11,-6.5625,30.625,343.5,0.326225,10.10342
20.05.2026,04:29:01,42066,0.037843,0.04,-0.07,0.22,-6.75,31.0625,343.375,0.323694,10.1229
20.05.2026,04:29:01,42120,0.035797,0,0,-0.02,-7.1875,32,343.0625,0.322019,10.13579
20.05.2026,04:29:01,42174,0.03682,-0.14,-0.2,-0.15,-7.25,32.25,342.875,0.320033,10.15504
20.05.2026,04:29:01,42228,0.033752,-0.47,-0.27,0.05,-7.1875,32.125,342.5,0.314434,10.17404
20.05.2026,04:29:01,42282,0.034775,-0.6,-0.29,0.35,-7.4375,31.75,341.8125,0.303008,10.19247
20.05.2026,04:29:01,42336,0.031706,0.04,0.09,0.29,-7.8125,31.5,341,0.293999,10.20432
20.05.2026,04:29:01,42390,0.028638,0.43,0.05,0.06,-7.875,31.8125,340.8125,0.285431,10.22158
20.05.2026,04:29:01,42444,0.024547,0.97,-0.25,-0.23,-7.25,32.75,340.875,0.279873,10.23849
20.05.2026,04:29:01,42498,0.029661,0.5,-0.24,-0.07,-5.9375,33.125,341.5,0.273982,10.24952
20.05.2026,04:29:01,42552,0.027615,0.25,-0.3,0.14,-5.5,32.9375,341.875,0.262516,10.26551
20.05.2026,04:29:01,42606,0.028638,-0.43,-0.27,0.3,-5.0625,32.625,342.625,0.247856,10.28069
20.05.2026,04:29:01,42660,0.035797,-0.48,-0.11,0.57,-5.0625,32.625,343.1875,0.237622,10.29029
20.05.2026,04:29:01,42714,0.033752,-0.07,-0.12,0.25,-5,32.9375,343.9375,0.225762,10.30406
20.05.2026,04:29:01,42768,0.037843,0.18,-0.15,0.15,-4.9375,33.5,344.875,0.216072,10.31721
20.05.2026,04:29:01,42822,0.031706,0.27,-0.15,0.08,-4.875,33.625,345.0625,0.206715,10.3298
20.05.2026,04:29:01,42876,0.033752,0.04,-0.01,0.06,-4.8125,33.9375,345.375,0.20114,10.3379
20.05.2026,04:29:01,42930,0.032729,0.11,0.01,0.01,-4.875,34.375,345.8125,0.196007,10.34975
20.05.2026,04:29:01,42984,0.038866,0.31,-0.02,0.03,-5,34.6875,346,0.193419,10.3614
20.05.2026,04:29:01,43038,0.03682,0.19,0.05,0.08,-5.375,35.3125,346.625,0.192274,10.3691
20.05.2026,04:29:01,43092,0.026592,-0.03,0.08,0.12,-5.625,35.75,346.875,0.192314,10.38062
20.05.2026,04:29:01,43146,0.026592,-0.09,0.1,0.23,-5.6875,35.9375,347,0.194678,10.39225
20.05.2026,04:29:01,43200,0.031706,0.16,0.09,0.11,-5.625,36.4375,347.3125,0.197148,10.40011
20.05.2026,04:29:01,43254,0.046025,0.3,0.1,0.04,-5.5625,36.6875,347.5625,0.201588,10.41211
20.05.2026,04:29:01,43308,0.039889,0.54,0.05,0.15,-5.375,36.9375,347.1875,0.206917,10.42442
20.05.2026,04:29:01,43362,0.032729,0.15,-0.02,0.33,-5.3125,36.375,346.6875,0.211126,10.43701
20.05.2026,04:29:01,43416,0.033752,0.07,-0.04,0.45,-5.25,35.625,346.125,0.212487,10.4455
20.05.2026,04:29:01,43470,0.027615,0,0,0.04,-5.1875,34.875,345,0.213202,10.45828
20.05.2026,04:29:01,43524,0.03682,-0.27,0.15,-0.52,-4.625,34.25,343.625,0.214037,10.4711
20.05.2026,04:29:01,43578,0.046025,-0.08,0.23,-0.55,-4.1875,34.4375,343.0625,0.216635,10.47974
20.05.2026,04:29:01,43632,0.032729,1.08,0.3,-0.42,-3,36.125,342.125,0.224897,10.49304
20.05.2026,04:29:01,43686,0.034775,-0.59,-0.19,0.87,-1.875,36.4375,341.1875,0.236252,10.507
20.05.2026,04:29:01,43740,0.021478,-0.74,-0.29,1.2,-1.9375,36.3125,340.875,0.240148,10.51658
20.05.2026,04:29:01,43794,0.029661,-0.28,-0.3,0.8,-2.6875,35.6875,340.3125,0.2358,10.53086
20.05.2026,04:29:01,43848,0.035797,-0.1,-0.19,0.7,-3.125,35,340.125,0.224805,10.54457
20.05.2026,04:29:01,43902,0.030684,0.08,0.03,0.22,-4.1875,33.6875,339.5,0.216445,10.5577
20.05.2026,04:29:01,43956,0.032729,0.33,0.06,0.1,-4.6875,32.3125,339.3125,0.213951,10.56628
20.05.2026,04:29:01,44010,0.038866,0.7,0.07,-0.37,-4.9375,31.9375,339.3125,0.213418,10.57908
20.05.2026,04:29:01,44064,0.039889,0.79,0.09,-0.74,-5.625,31.25,339.3125,0.214758,10.59194
20.05.2026,04:29:01,44118,0.029661,0.24,0.27,-0.46,-6.375,30.8125,339,0.217535,10.6006
20.05.2026,04:29:01,44172,0.027615,0.01,0.17,-0.7,-7,31,338.625,0.226023,10.61398
20.05.2026,04:29:01,44226,0.037843,-0.32,-0.26,0,-7.75,31,337.875,0.231932,10.62781
20.05.2026,04:29:01,44280,0.035797,0.25,-0.89,0.16,-7.9375,31.625,337.5625,0.229699,10.63704
20.05.2026,04:29:01,44334,0.032729,0.58,-1.07,0.04,-7.75,32.125,337.6875,0.207874,10.65005
20.05.2026,04:29:01,44388,0.030684,0.65,-0.78,0.07,-7.25,32.1875,337.9375,0.167042,10.66094
20.05.2026,04:29:01,44442,0.032729,0.23,-0.4,0.04,-6.5625,32.0625,338.1875,0.124691,10.66923
20.05.2026,04:29:01,44496,0.03682,-0.07,-0.05,-0.05,-6,31.6875,338.625,0.103165,10.67356
20.05.2026,04:29:01,44550,0.035797,0.39,-0.06,0.11,-5,31.8125,339.5625,0.08341,10.6789
20.05.2026,04:29:01,44604,0.029661,0.27,-0.26,0.11,-4.5,31.75,340.1875,0.070985,10.6834
20.05.2026,04:29:01,44658,0.033752,0.19,-0.61,0.21,-4.0625,31.625,341.5625,0.060681,10.68594
20.05.2026,04:29:01,44712,0.030684,-0.01,-0.46,0,-4,31.3125,343.4375,0.038045,10.68872
20.05.2026,04:29:01,44766,0.027615,-0.14,-0.33,0.15,-4.25,31.0625,344.1875,0.012114,10.68995
20.05.2026,04:29:01,44820,0.039889,0.09,0.02,-0.18,-4.875,30.9375,346.0625,-0.002233,10.69
20.05.2026,04:29:01,44874,0.03682,0.08,0.15,0,-5.0625,30.625,347.5625,-0.015148,10.68929
20.05.2026,04:29:01,44928,0.030684,0.16,0.15,-0.21,-5,30.625,348.3125,-0.018012,10.68823
20.05.2026,04:29:01,44982,0.034775,0.02,0.11,-0.1,-4.8125,30.625,350,-0.015167,10.68725
20.05.2026,04:29:01,45036,0.034775,0,0.09,-0.05,-4.6875,30.6875,350.6875,-0.012064,10.68674
20.05.2026,04:29:01,45090,0.031706,0.12,0.08,-0.01,-4.5625,31.125,352.375,-0.007354,10.6862
20.05.2026,04:29:01,45144,0.023524,0.15,0.09,0.07,-4.5,31.3125,353.75,-0.002634,10.68595
20.05.2026,04:29:01,45198,0.040911,0.15,0.11,0.04,-4.5,31.375,354.4375,0.000709,10.68594
20.05.2026,04:29:01,45252,0.032729,0,0.2,0.06,-4.375,31.375,356.0625,0.006864,10.68622
20.05.2026,04:29:01,45306,0.030684,0,0.22,0.06,-4.3125,31.4375,357.5,0.01586,10.68698
20.05.2026,04:29:01,45360,0.033752,0.09,0.24,-0.03,-4.25,31.5625,358.5,0.023181,10.68783
20.05.2026,04:29:01,45414,0.034775,0.18,0.23,0,-4.125,31.5625,0.125,0.03554,10.68971
20.05.2026,04:29:01,45468,0.038866,0.08,0.21,-0.04,-3.875,31.4375,2.125,0.048505,10.69236
20.05.2026,04:29:01,45522,0.021478,0,0.25,-0.08,-3.75,31.375,3,0.061622,10.69579
20.05.2026,04:29:01,45576,0.033752,0.08,0.38,-0.07,-3.625,31.4375,4.75,0.071556,10.69855
20.05.2026,04:29:01,45630,0.022501,0.07,0.43,0,-3.5625,31.5,5.9375,0.0898,10.70355
20.05.2026,04:29:01,45684,0.038866,0.23,0.48,0.05,-3.5625,31.6875,7.625,0.11233,10.70982
20.05.2026,04:29:01,45738,0.035797,0.1,0.58,0.1,-3.875,31.75,9.375,0.129654,10.71483
20.05.2026,04:29:01,45792,0.037843,0.1,0.57,0.06,-4.0625,31.6875,10,0.159059,10.72377
20.05.2026,04:29:01,45846,0.035797,-0.09,0.5,0.01,-4.6875,31.4375,11.25,0.190719,10.73458
20.05.2026,04:29:01,45900,0.021478,0,0.33,-0.21,-5.125,31.125,12.0625,0.211467,10.74283
20.05.2026,04:29:01,45954,0.027615,0.18,0.17,-0.28,-5.25,31.125,12.5,0.238498,10.75663
20.05.2026,04:29:01,46008,0.033752,0.11,0.1,-0.16,-5.4375,31.125,13.25,0.257766,10.77175
20.05.2026,04:29:01,46062,0.030684,-0.02,0.22,-0.04,-5.625,31.4375,13.5,0.271196,10.78776
20.05.2026,04:29:01,46116,0.035797,-0.02,0.35,0.05,-5.8125,31.625,13.5625,0.279984,10.79887
20.05.2026,04:29:01,46170,0.033752,0.11,0.44,0.12,-6.125,31.8125,13.5,0.296808,10.81632
20.05.2026,04:29:01,46224,0.02557,0.31,0.42,0,-6.375,31.875,13.4375,0.317997,10.83496
20.05.2026,04:29:01,46278,0.037843,0.05,0.32,0.06,-6.9375,31.875,13.4375,0.332932,10.84813
20.05.2026,04:29:01,46332,0.034775,0.07,0.16,-0.12,-7.3125,31.9375,13.6875,0.353605,10.86895
20.05.2026,04:29:01,46386,0.033752,-0.06,0.08,-0.07,-7.375,32,13.875,0.369544,10.89083
20.05.2026,04:29:01,46440,0.030684,0.19,0,0.11,-7.125,31.9375,14.75,0.376343,10.90583
20.05.2026,04:29:01,46494,0.022501,0.35,0.14,-0.03,-6.875,32.0625,15.625,0.382377,10.92866
20.05.2026,04:29:01,46548,0.035797,0.17,0.18,0,-6.8125,32,15.9375,0.388155,10.95183
20.05.2026,04:29:01,46602,0.022501,-0.11,0.21,0.05,-6.5625,31.8125,16.5625,0.396649,10.97544
20.05.2026,04:29:01,46656,0.027615,0.17,0.17,-0.04,-6.1875,31.75,17.1875,0.403418,10.99151
20.05.2026,04:29:01,46710,0.033752,0.28,0.17,0,-6.125,31.6875,17.4375,0.413678,11.01613
20.05.2026,04:29:01,46764,0.031706,0.31,0.14,-0.01,-6.125,31.375,17.9375,0.423003,11.04133
20.05.2026,04:29:01,46818,0.039889,0.2,0.13,-0.01,-6.1875,31.1875,18.125,0.428813,11.05842
20.05.2026,04:29:01,46872,0.029661,0.08,0.01,-0.18,-6.25,30.8125,18.5625,0.435515,11.08443
20.05.2026,04:29:01,46926,0.033752,0.22,-0.01,-0.12,-6.3125,30.5625,18.875,0.439308,11.11072
20.05.2026,04:29:01,46980,0.035797,0.29,0,-0.18,-6.3125,30.5625,19,0.440668,11.12834
20.05.2026,04:29:01,47034,0.029661,0.12,0.06,-0.16,-6.375,30.625,19.1875,0.442058,11.15483
20.05.2026,04:29:01,47088,0.038866,-0.07,0.21,-0.07,-6.4375,30.75,19.5,0.444663,11.18145
20.05.2026,04:29:01,47142,0.035797,-0.02,0.18,-0.14,-6.4375,30.875,19.5625,0.450533,11.20835
20.05.2026,04:29:01,47196,0.037843,0.44,0.15,0.02,-6.4375,31.25,19.8125,0.455824,11.22653
20.05.2026,04:29:01,47250,0.038866,0.14,0.13,-0.11,-6.5,31.5,20,0.464393,11.25422
20.05.2026,04:29:01,47304,0.034775,0.03,0.3,0.05,-6.625,31.625,20.125,0.47319,11.28243
20.05.2026,04:29:01,47358,0.03682,-0.03,0.26,0.03,-6.8125,31.75,20,0.481488,11.3016
20.05.2026,04:29:01,47412,0.030684,0.08,0.28,-0.14,-6.875,31.9375,19.8125,0.496338,11.33108
20.05.2026,04:29:01,47466,0.039889,0.1,0.17,-0.12,-7.25,32.3125,19.375,0.511754,11.36148
20.05.2026,04:29:01,47520,0.027615,0.19,0.1,-0.09,-7.75,32.6875,18.9375,0.520469,11.38221
20.05.2026,04:29:01,47574,0.03682,0.09,0.07,0.04,-8.0625,32.9375,18.625,0.530592,11.41386
20.05.2026,04:29:01,47628,0.030684,0.03,0.12,0.21,-8.3125,33,18,0.539214,11.44604
20.05.2026,04:29:01,47682,0.039889,0.2,0.11,0.19,-8.3125,32.875,17.25,0.547173,11.47872
20.05.2026,04:29:01,47736,0.032729,0.12,0.16,0.08,-8.3125,32.75,17,0.552165,11.50075
20.05.2026,04:29:01,47790,0.033752,0,-0.06,0.02,-8.25,32.3125,16.6875,0.558932,11.53417
20.05.2026,04:29:01,47844,0.028638,0.05,-0.08,-0.1,-8.625,31.75,16.6875,0.560513,11.5678
20.05.2026,04:29:01,47898,0.034775,0.02,0,-0.19,-8.875,31.5,16.6875,0.559463,11.59019
20.05.2026,04:29:01,47952,0.032729,0.07,-0.06,0.01,-9.5625,31.25,16.4375,0.557846,11.62369
20.05.2026,04:29:01,48006,0.023524,0.08,-0.02,0,-9.625,31.375,16.375,0.555524,11.65707
20.05.2026,04:29:01,48060,0.033752,0.04,0,0.27,-9.25,31.4375,16.25,0.554526,11.67926
20.05.2026,04:29:01,48114,0.03682,0.25,0.05,-0.17,-8.625,31.625,16.1875,0.553627,11.71249
20.05.2026,04:29:01,48168,0.032729,0.15,0.11,-0.39,-8.375,31.8125,16.25,0.554308,11.74572
20.05.2026,04:29:01,48222,0.037843,-0.17,-0.17,-0.36,-7.6875,31.8125,16.5625,0.556114,11.77906
20.05.2026,04:29:01,48276,0.033752,0.13,-0.12,0.06,-7.25,31.625,17,0.555792,11.8013
20.05.2026,04:29:01,48330,0.037843,0.32,-0.02,0.32,-7.25,31.6875,17.25,0,11.8013
20.05.2026,04:29:01,48384,0.030684,0.12,0.14,0.49,-7.3125,31.5625,17.6875,0.001798,11.80135
20.05.2026,04:29:01,48438,0.030684,-0.05,0.21,0.34,-7.1875,31.8125,18,0.005352,11.80152
20.05.2026,04:29:01,48492,0.037843,-0.07,0.16,0.23,-7.0625,32.0625,18,0.01392,11.80218
20.05.2026,04:29:01,48546,0.039889,0.08,0.29,-0.03,-6.875,32.3125,17.5625,0.022907,11.80337
20.05.2026,04:29:01,48600,0.033752,0.11,0.23,0.16,-6.625,31.8125,17,0.030351,11.80451
20.05.2026,04:29:01,48654,0.02557,-0.33,0.08,0.75,-6.1875,30.5,15.6875,0.041785,11.8068
20.05.2026,04:29:01,48708,0.031706,0.38,0.12,0.32,-5.875,30.1875,13.875,0.049762,11.80964
20.05.2026,04:29:01,48762,0.028638,0.25,0.2,0.26,-5.75,30.6875,13.25,0.057293,11.81292
20.05.2026,04:29:01,48816,0.028638,0.64,-0.08,0.25,-5.9375,31.5625,12.375,0.062745,11.81538
20.05.2026,04:29:01,48870,0.03682,0.78,0.12,0.28,-6.375,32.1875,12,0.067112,11.81932
20.05.2026,04:29:01,48924,0.02557,0.54,0.07,0.64,-6.625,32.4375,11.9375,0.07163,11.82353
20.05.2026,04:29:01,48978,0.037843,0.52,0.01,0.36,-7.1875,33.75,11.6875,0.073989,11.82647
20.05.2026,04:29:01,49032,0.034775,0.5,-0.06,0.06,-7.4375,34.3125,11.625,0.075572,11.83098
20.05.2026,04:29:01,49086,0.039889,-0.29,-0.34,0.09,-8.25,34.5,11.375,0.07148,11.83539
20.05.2026,04:29:01,49140,0.030684,-0.89,-0.18,0.08,-9.6875,35.0625,11.0625,0.064325,11.83804
20.05.2026,04:29:01,49194,0.030684,-0.64,-0.25,-0.05,-10.4375,36,10.875,0.051857,11.8414
20.05.2026,04:29:01,49248,0.026592,-0.04,-0.13,-0.74,-12.0625,38.25,10.5625,0.04159,11.84408
20.05.2026,04:29:01,49302,0.037843,0.02,-0.13,-0.86,-13.3125,38,10.375,0.033355,11.84624
20.05.2026,04:29:01,49356,0.026592,-0.31,-0.3,-0.53,-13.9375,37.0625,10.375,0.027865,11.84742
20.05.2026,04:29:01,49410,0.038866,-0.68,-0.26,-0.01,-15.75,34.4375,10.0625,0.015539,11.84861
20.05.2026,04:29:01,49464,0.034775,-0.33,0.11,0.2,-17.6875,33.5,9.5,0.003095,11.84902
20.05.2026,04:29:01,0,0,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,54,0,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,108,0.023524,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,162,0.022501,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,216,0.029661,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,270,0.023524,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,324,0.022501,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,378,0.028638,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,432,0.027615,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,486,0.022501,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,540,0.031706,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,594,0.024547,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,648,0.027615,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,702,0.028638,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,756,0.034775,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,810,0.022501,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,864,0.022501,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,918,0.028638,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,972,0.019433,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1026,0.02557,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1080,0.022501,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1134,0.028638,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1188,0.020456,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1242,0.022501,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1296,0.019433,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1350,0.028638,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1404,0.034775,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1458,0.033752,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1512,0.016365,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1566,0.019433,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1620,0.026592,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1674,0.022501,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1728,0.024547,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1782,0.02557,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1836,0.028638,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1890,0.023524,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1944,0.020456,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,1998,0.030684,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2052,0.024547,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2106,0.022501,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2160,0.037843,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2214,0.026592,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2268,0.024547,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2322,0.02557,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2376,0.028638,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2430,0.02557,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2484,0.01841,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2538,0.021478,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2592,0.021478,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2646,0.027615,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2700,0.012273,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2754,0.023524,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2808,0.023524,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2862,0.029661,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2916,0.019433,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,2970,0.02557,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3024,0.034775,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3078,0.014319,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3132,0.021478,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3186,0.03682,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3240,0.024547,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3294,0.02557,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3348,0.016365,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3402,0.020456,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3456,0.027615,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3510,0.027615,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3564,0.028638,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3618,0.017387,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3672,0.01841,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3726,0.02557,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3780,0.030684,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3834,0.026592,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3888,0.024547,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3942,0.035797,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,3996,0.030684,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4050,0.02557,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4104,0.024547,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4158,0.021478,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4212,0.032729,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4266,0.027615,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4320,0.022501,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4374,0.016365,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4428,0.026592,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4482,0.020456,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4536,0.032729,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4590,0.015342,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4644,0.02557,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4698,0.032729,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4752,0.032729,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4806,0.023524,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4860,0.016365,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4914,0.017387,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,4968,0.035797,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5022,0.016365,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5076,0.021478,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5130,0.028638,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5184,0.027615,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5238,0.019433,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5292,0.01841,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5346,0.022501,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5400,0.02557,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5454,0.019433,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5508,0.027615,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5562,0.02557,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5616,0.022501,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5670,0.027615,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5724,0.030684,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5778,0.028638,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5832,0.020456,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5886,0.026592,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5940,0.019433,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,5994,0.02557,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6048,0.023524,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6102,0.029661,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6156,0.032729,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6210,0.02557,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6264,0.023524,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6318,0.015342,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6372,0.035797,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6426,0.028638,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6480,0.027615,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6534,0.022501,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6588,0.032729,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6642,0.01841,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6696,0.031706,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6750,0.023524,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6804,0.033752,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6858,0.021478,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6912,0.023524,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,6966,0.028638,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,7020,0.028638,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,7074,0.028638,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,7128,0.038866,0,0,0,0,0,0,0,0
20.05.2026,04:29:01,7182,0.026592,0,0,0,0,0,0,0,0
